data_object,n_tuples,missing_perc,uniqueness,min,max,mean,median,std,skewness,kurtosis,mad,iqr,p_min,p_max,k_min,k_max,s_min,s_max,entropy,density
mv_x6,40768.0,0.1506875,0.9806125,-37.343175,12.346925,-11.0432375,-9.2141875,10.815275000000002,-0.3208875,-0.9480125,8.510024999999999,18.2446375,0.0023125,0.7016625,0.000975,0.5005125,0.0014874999999999,0.6636000000000001,10.425175,0.0
mv_x6,40768.0,0.1003875,0.9794125,-37.33485,12.346925,-11.041175,-9.2129,10.809525,-0.3207375,-0.9491,8.511437500000001,18.2465625,0.0022125,0.701625,0.00095,0.5005625,0.0013999999999999,0.6636875,10.4810375,0.0
mv_x6,40768.0,0.0501,0.978125,-37.3515,12.3802,-11.037175,-9.2050125,10.806175,-0.3217875,-0.9467,8.497774999999999,18.220025,0.0024749999999999,0.7008375,0.0003875,0.4994375,0.00055,0.662375,10.5336375,0.0
mv_x4,40768.0,0.4998375,0.978375,-7.499712499999999,2.49935,-4.396274999999999,-5.7308375,3.0210125,0.972975,-0.5891250000000001,1.044625,4.8792125,0.002025,0.7013125000000001,0.0014874999999999,0.5011875000000001,0.002225,0.6632374999999999,9.89255,0.0
mv_x4,40768.0,0.4503625,0.9754,-7.4998375,2.4991500000000006,-4.3889875,-5.723775,3.0248875,0.9701375,-0.5955874999999999,1.0503625,4.89505,0.0019124999999999,0.7017625000000001,0.001875,0.500475,0.0028,0.6635374999999999,9.9826875,0.0
mv_x4,40768.0,0.4014875,0.9740625,-7.499837499999999,2.4996750000000003,-4.401275,-5.7284250000000005,3.0196375,0.9772125,-0.5789625,1.046675,4.8685,0.003175,0.7005125,0.0016625,0.4996749999999999,0.0024874999999999,0.6618125,10.066,0.0
mv_x4,40768.0,0.3496375,0.9715374999999998,-7.4998125,2.49955,-4.4005,-5.733625,3.0210625,0.9770625,-0.5815,1.0411375,4.86835,0.0022249999999999,0.7008874999999999,0.0006125,0.499,0.0009249999999999,0.6619625,10.1455125,0.0
mv_x4,40768.0,0.2998999999999999,0.9694125,-7.499874999999999,2.4995625,-4.3914125,-5.728187500000001,3.0257750000000003,0.9713125,-0.5939625,1.049225,4.895575000000001,0.0021125,0.7013375,0.0009875,0.499775,0.0014625,0.6626,10.216175,0.0
mv_x4,40768.0,0.2498375,0.9674625,-7.4998875,2.49955,-4.3964875,-5.7293125,3.0227500000000003,0.9736375,-0.5887749999999999,1.0470375,4.88325,0.0026125,0.7007,0.0011875,0.4998625,0.0018,0.6625125000000001,10.2824375,0.0
mv_x4,40768.0,0.200525,0.965125,-7.499874999999999,2.4997000000000003,-4.393800000000001,-5.7270375,3.0235125,0.9722375,-0.5919625,1.049425,4.887125,0.0030875,0.7013125,0.001125,0.5005000000000001,0.0016999999999999,0.6635750000000001,10.3428,0.0
mv_x4,40768.0,0.1502625,0.96265,-7.499875,2.4996750000000003,-4.3933875,-5.72905,3.0261249999999995,0.9725875,-0.5916750000000001,1.0483875,4.8896875,0.0029,0.7015125,0.00145,0.5002,0.00215,0.6633375,10.40025,0.0
mv_x4,40768.0,0.1007375,0.9610875,-7.4998875,2.4996750000000003,-4.39325,-5.727024999999999,3.023925,0.97215,-0.5918875,1.04955,4.8871,0.0047625,0.7014,0.000625,0.5004375,0.0009375,0.6635375000000001,10.4546375,0.0
mv_x4,40768.0,0.0500125,0.9586875,-7.4998999999999985,2.4996750000000003,-4.3965625,-5.7285125,3.0227499999999994,0.974775,-0.5863375,1.0468875,4.8797125,0.0041,0.700875,0.0006875,0.499625,0.0010625,0.6626,10.5060875,0.0
mv_x5,40768.0,0.4992625,0.9953625,-0.999875,0.9999375,-0.0017875,0.0012624999999999,0.5764,0.0012,-1.1966125,0.4972124999999999,0.994025,0.0010624999999999,0.0123499999999999,0.00075,0.0080625,0.00115,0.0121,9.917475,0.0
mv_x5,40768.0,0.4496499999999999,0.9950375,-0.9998875,0.99995,-0.000825,0.0034875,0.577075,-0.003225,-1.1987625,0.4988,0.9980625,0.0016875,0.0121375,0.0013249999999999,0.0079624999999999,0.002,0.0119499999999999,10.0115625,0.0
mv_x5,40768.0,0.399725,0.9943375,-0.9999,0.9999625,-0.002575,0.00115,0.5774874999999999,0.0024125,-1.2003625,0.499625,0.999,0.0015999999999999,0.0105875,0.0011,0.0072625,0.00165,0.0108499999999999,10.0974125,0.0
mv_x5,40768.0,0.3502375,0.9939125,-0.9998875,0.9999375,-0.0024125,0.0018625,0.5769,0.000525,-1.1981,0.4985249999999999,0.9971625,0.0029125,0.0116999999999999,0.00195,0.0079875,0.002875,0.011975,10.176025,0.0
mv_x5,40768.0,0.3013375,0.9935875000000002,-0.9998875,0.9999625,-0.0007625,0.00305,0.57665,-0.0035125,-1.1967,0.4982124999999999,0.996925,0.0020875,0.0098125,0.0013875,0.0065499999999999,0.0021125,0.0097749999999999,10.2481875,0.0
mv_x5,40768.0,0.2491125,0.9930125,-0.9998875,0.9999375,-0.002025,0.0011124999999999,0.577125,0.0001374999999999,-1.199125,0.4992125,0.998575,0.00245,0.0111125,0.0015999999999999,0.0074249999999999,0.0023875,0.01115,10.31945,0.0
mv_x5,40768.0,0.1997375,0.992525,-0.9999,0.9999625,-0.0014,0.0021375,0.5768125,-0.0012624999999999,-1.1974625,0.49865,0.9972625,0.0018124999999999,0.0100749999999999,0.001225,0.0069624999999999,0.0018249999999999,0.010375,10.38245,0.0
mv_x5,40768.0,0.1496874999999999,0.9921625,-0.9999,0.999975,-0.00125,0.0026875,0.5770624999999999,-0.0012,-1.1990375000000002,0.499125,0.9982375,0.00115,0.0092875,0.0007624999999999,0.0061875,0.00115,0.0092875,10.442625,0.0
mv_x5,40768.0,0.1010375,0.99155,-0.9999,0.9999875,-0.0017625,0.0020624999999999,0.5771375000000001,-0.000925,-1.1983375,0.4990374999999999,0.9980125,0.0030875,0.009275,0.0020625,0.0062625,0.0030499999999999,0.0093875,10.4973875,0.0
mv_x5,40768.0,0.0506624999999999,0.99115,-0.9999,0.999975,-0.001975,0.002,0.5769375,-0.0001875,-1.1983125000000003,0.4988125,0.9974,0.0022375,0.0084625,0.0014874999999999,0.0057375,0.0022375,0.0086,10.5513625,0.0
phoneme_V4,5404.0,0.4963625,0.9930125,-2.367225,3.0203750000000005,0.0002874999999999,-0.1454125,0.997925,0.4843375,-0.4609,0.689025,1.4340750000000002,0.0226374999999999,0.2093749999999999,0.019075,0.143925,0.0326749999999999,0.2271625,7.8970625,0.0
phoneme_V4,5404.0,0.4545375,0.9921125,-2.3989375,2.9792250000000005,-0.0086625,-0.151025,1.0014375,0.4975625,-0.4499125,0.6921625000000001,1.4316000000000002,0.008725,0.208,0.01925,0.141325,0.0179,0.22505,7.9751625000000015,0.0
phoneme_V4,5404.0,0.4002125,0.991575,-2.45115,2.997825,-0.0003125,-0.1410874999999999,0.9987375000000002,0.4795,-0.4702624999999999,0.6929124999999999,1.4373375,0.018375,0.2125,0.0183124999999999,0.1457375,0.03,0.2299375,8.0695125,0.0
phoneme_V4,5404.0,0.351175,0.9915375,-2.446075,3.0469000000000004,0.0013124999999999,-0.13875,1.0017625,0.4788125,-0.4662874999999999,0.6947625000000001,1.4433125,0.019875,0.2144124999999999,0.0234,0.1487875,0.0297125,0.2342125,8.147450000000001,0.0
phoneme_V4,5404.0,0.3038875,0.9907750000000002,-2.4419625000000003,3.007725,0.0011,-0.142675,0.9996,0.4814,-0.4743624999999999,0.6933750000000001,1.4379750000000002,0.0266,0.212575,0.021,0.146775,0.034425,0.2316125,8.2168375,0.0
phoneme_V4,5404.0,0.247,0.989525,-2.46315,3.0405750000000005,-0.001225,-0.1406875,0.996875,0.4852375,-0.44955,0.6877249999999999,1.4259375,0.020925,0.2088624999999999,0.0235625,0.14415,0.036425,0.2268874999999999,8.293399999999998,0.0
phoneme_V4,5404.0,0.203375,0.989925,-2.4716875,3.027925,0.00085,-0.1385375,1.0001125,0.4864124999999999,-0.4545375,0.6913249999999999,1.4332125,0.0251,0.2153125,0.02095,0.1486875,0.0342875,0.234225,8.350200000000001,0.0
phoneme_V4,5404.0,0.150525,0.9885875,-2.4596875,3.034250000000001,-0.0023875,-0.1440499999999999,1.0002375,0.4859875,-0.4600875,0.6912375,1.4333875,0.0190874999999999,0.212925,0.0222749999999999,0.1464125,0.0288124999999999,0.23105,8.4127375,0.0
phoneme_V4,5404.0,0.101225,0.9883875,-2.4767625,3.0469000000000004,0.00085,-0.1421,0.9994125,0.48755,-0.4561124999999999,0.69005,1.4346,0.0249374999999999,0.21275,0.0215875,0.146675,0.0351375,0.2309999999999999,8.4684,0.0
phoneme_V4,5404.0,0.0505875,0.9879875,-2.4767625,3.034250000000001,0.000125,-0.142375,0.9987375,0.4835875,-0.46365,0.6911624999999999,1.4341375000000005,0.0260875,0.21375,0.0234125,0.147625,0.0358999999999999,0.2322624999999999,8.522512500000001,0.0
phoneme_V3,5404.0,0.501225,0.991325,-2.6325000000000003,2.6052125,0.005025,-0.040975,0.9991,0.2081875,-0.848525,0.8551875,1.7234875,0.00975,0.32015,0.0447,0.1751749999999999,0.0348375,0.3156875,7.88715,0.0
phoneme_V3,5404.0,0.4547,0.990275,-2.7008125,2.5888125000000004,5.000000000000029e-05,-0.0426999999999999,1.0014625,0.21265,-0.861875,0.868,1.7258124999999995,0.0077375,0.322925,0.0451625,0.1774125,0.03415,0.3198999999999999,7.9749125,0.0
phoneme_V3,5404.0,0.3990125,0.9899125,-2.695075,2.6121000000000003,-0.0006624999999999,-0.0404,0.9997125,0.2077375,-0.8546625,0.8599125000000001,1.7231625,0.0074875,0.3136,0.0484375,0.1718375,0.026775,0.30815,8.071462499999999,0.0
phoneme_V3,5404.0,0.348725,0.98805,-2.746875,2.6111875,0.0027499999999999,-0.034425,0.997025,0.2025,-0.8489875,0.8493374999999999,1.7196000000000002,0.0090375,0.3182125,0.0467,0.17345,0.033825,0.312725,8.149362500000002,0.0
phoneme_V3,5404.0,0.302075,0.9875875,-2.6347625,2.618975,-0.004325,-0.048125,0.9992625000000002,0.2150625,-0.860975,0.86825,1.7239625000000005,0.008875,0.31855,0.0494,0.1738875,0.0363375,0.314275,8.217875,0.0
phoneme_V3,5404.0,0.2535125,0.9865875,-2.7713875,2.624025,-0.0045125,-0.0469375,0.9974125,0.215675,-0.84585,0.8629749999999999,1.7169,0.0079875,0.3189875,0.0487125,0.1754625,0.034875,0.316225,8.2837625,0.0
phoneme_V3,5404.0,0.2019124999999999,0.9857125,-2.7713875,2.6130125,-0.0006,-0.040775,1.000475,0.208025,-0.8555375000000001,0.86805,1.7273999999999996,0.0113,0.317875,0.0442624999999999,0.173875,0.036,0.3131,8.349400000000001,0.0
phoneme_V3,5404.0,0.151575,0.985275,-2.7959,2.6249375,-6.249999999999995e-05,-0.0428,0.9999625,0.2099875,-0.85465,0.86875,1.7267875,0.0090375,0.3162,0.0477374999999999,0.173,0.0358125,0.3112749999999999,8.410025,0.0
phoneme_V3,5404.0,0.101275,0.983725,-2.746875,2.6189750000000003,0.0003375,-0.0384875,0.9992,0.2079375,-0.8621375,0.867,1.7261875,0.008925,0.3181125,0.0489875,0.1730875,0.0362875,0.3120874999999999,8.4653,0.0
phoneme_V3,5404.0,0.0484375,0.9829125,-2.7959,2.6309,-0.0007999999999999,-0.04015,1.0003625,0.2088624999999999,-0.8553125,0.8668499999999999,1.7270749999999997,0.0082,0.316275,0.048525,0.17285,0.0346625,0.3119875,8.521362499999999,0.0
Run_or_walk_information_acceleration_y,88588.0,0.500075,0.4246124999999999,-29.591375,25.731875,-3.4264624999999995,-0.7587499999999999,5.6283625,-0.6858875,-0.0128624999999999,0.671125,10.08925,0.031325,0.2523749999999999,0.0028125,0.135575,0.0033625,0.1755749999999999,9.62455,0.0
Run_or_walk_information_acceleration_y,88588.0,0.449125,0.4010625,-32.087625,26.148625000000003,-3.427175,-0.7590125,5.634775,-0.6772750000000001,0.0089874999999999,0.6756500000000001,10.0949625,0.0294124999999999,0.2547625,0.001325,0.1369,0.00165,0.177525,9.65395,0.0
Run_or_walk_information_acceleration_y,88588.0,0.3993625,0.380425,-29.518125,26.2025,-3.4273875000000005,-0.7592125000000002,5.6319875,-0.6782000000000001,-0.00605,0.6747749999999999,10.0925,0.0306875,0.254425,0.00205,0.1365124999999999,0.0018374999999999,0.1766875,9.67915,0.0
Run_or_walk_information_acceleration_y,88588.0,0.3496249999999999,0.3620375,-32.100500000000004,26.4,-3.4270125000000005,-0.7587999999999999,5.635887499999999,-0.6789,0.0080625,0.673225,10.095399999999998,0.0288749999999999,0.252925,0.0021874999999999,0.1351625,0.0021625,0.1747249999999999,9.7016,0.0
Run_or_walk_information_acceleration_y,88588.0,0.30005,0.3462125,-32.18662500000001,26.52925,-3.436475,-0.7596875000000001,5.636475000000001,-0.6821125,-0.0137125,0.6768375,10.1019,0.03025,0.2538375,0.00245,0.136175,0.00285,0.17625,9.7216125,0.0
Run_or_walk_information_acceleration_y,88588.0,0.2494375,0.32995,-32.186625,26.26825,-3.4247375000000004,-0.7587249999999999,5.63345,-0.6829624999999999,0.0003,0.67245,10.090500000000002,0.031825,0.254075,0.0021625,0.1358125,0.00225,0.1756375,9.7374625,0.0
Run_or_walk_information_acceleration_y,88588.0,0.1989625,0.3160125,-32.99,26.378500000000003,-3.4260375,-0.7592125000000001,5.63205,-0.683225,-0.0026124999999999,0.674575,10.093850000000002,0.030975,0.2537125,0.0016625,0.1355125,0.0015,0.1754,9.7524125,0.0
Run_or_walk_information_acceleration_y,88588.0,0.1498625,0.303175,-31.21100000000001,26.680000000000003,-3.4257625000000003,-0.7590999999999999,5.634,-0.6783625,0.0028499999999999,0.6766875,10.09735,0.0303,0.253725,0.0015875,0.135175,0.0015875,0.1747375,9.76435,0.0
Run_or_walk_information_acceleration_y,88588.0,0.100575,0.2916249999999999,-32.186625,26.604625,-3.4239625,-0.7589875,5.634812500000001,-0.679825,0.0058125,0.672875,10.0927375,0.0308,0.254725,0.0015624999999999,0.136075,0.001225,0.17615,9.776525,0.0
Run_or_walk_information_acceleration_y,88588.0,0.0501875,0.2807125,-32.99,26.680000000000003,-3.4244125,-0.7590625000000001,5.633162499999999,-0.680625,0.0029,0.6737625,10.093075,0.0308374999999999,0.253575,0.001675,0.1360125,0.0010125,0.1760624999999999,9.7873125,0.0
Run_or_walk_information_acceleration_z,88588.0,0.5002374999999999,0.3299875,-34.043499999999995,15.991,-1.59055,-0.221325,4.638825,-3.1945500000000004,9.4393375,0.1436,0.2908875,0.005625,0.5134749999999999,0.0134,0.2761,0.018075,0.3965249999999999,9.2057625,0.0
Run_or_walk_information_acceleration_z,88588.0,0.449775,0.3129625,-36.447,15.49275,-1.5831624999999998,-0.22125,4.6322125,-3.2144875000000006,9.58855,0.1434625,0.290475,0.0043375,0.510725,0.0145999999999999,0.275325,0.0200125,0.3954375,9.22785,0.0
Run_or_walk_information_acceleration_z,88588.0,0.4002749999999999,0.2988125,-36.408875,15.542875,-1.5822124999999998,-0.2215,4.623862499999999,-3.2082375,9.538975,0.143175,0.2901375,0.00535,0.5108375,0.0143874999999999,0.2743625,0.019725,0.3944375,9.2479125,0.0
Run_or_walk_information_acceleration_z,88588.0,0.350875,0.286175,-35.700375,15.991,-1.5867625,-0.2208125,4.6328,-3.1978625,9.4620875,0.1432749999999999,0.2904,0.004625,0.5119125000000001,0.0144625,0.2745125,0.0197625,0.3945125,9.266175,0.0
Run_or_walk_information_acceleration_z,88588.0,0.2995875,0.2738125,-35.863375000000005,16.201749999999997,-1.57995,-0.2212249999999999,4.6204,-3.2027125000000005,9.505425,0.14335,0.2903249999999999,0.00475,0.5121,0.01475,0.2744875,0.0201875,0.3945625,9.2809,0.0
Run_or_walk_information_acceleration_z,88588.0,0.2502875,0.263475,-36.447,15.789750000000002,-1.5850874999999998,-0.221175,4.6261625,-3.1979625000000005,9.476025,0.1434125,0.2905,0.00515,0.511875,0.014525,0.27455,0.019825,0.3945875,9.295699999999998,0.0
Run_or_walk_information_acceleration_z,88588.0,0.199625,0.25385,-36.9925,15.991,-1.5871625,-0.2211125,4.632712499999999,-3.1984375000000003,9.479475,0.14335,0.2903375,0.0046625,0.5116499999999999,0.0144625,0.2740249999999999,0.0197374999999999,0.3938875,9.308437499999998,0.0
Run_or_walk_information_acceleration_z,88588.0,0.1496125,0.2445875,-36.9925,16.402999999999995,-1.585,-0.2208875,4.630937500000001,-3.201975,9.49295,0.1430875,0.2898874999999999,0.0044375,0.5126,0.0139375,0.2731625,0.0189875,0.392825,9.3173875,0.0
Run_or_walk_information_acceleration_z,88588.0,0.09995,0.2369625,-36.447,16.402999999999995,-1.5877624999999995,-0.22115,4.63455,-3.1973875,9.4661625,0.1432625,0.290225,0.0047375,0.5128125,0.014725,0.274375,0.0201625,0.3943625,9.3296375,0.0
Run_or_walk_information_acceleration_z,88588.0,0.0503124999999999,0.2293875,-37.538,16.201749999999997,-1.585975,-0.220975,4.631412500000001,-3.1997125,9.482125000000002,0.1432749999999999,0.2902,0.0047125,0.5118,0.01435,0.2745375,0.0195874999999999,0.394575,9.3384375,0.0
Run_or_walk_information_acceleration_x,88588.0,0.49955,0.477525,-53.0635,51.315875,-0.7312875000000001,-0.0607124999999999,9.426024999999996,-0.8125375,5.388274999999999,0.3687875,0.7373500000000001,0.0151999999999999,0.5149875,0.00155,0.2748124999999999,0.006225,0.3949249999999999,9.7135375,0.0
Run_or_walk_information_acceleration_x,88588.0,0.449725,0.4573124999999999,-52.2575,50.7175,-0.7177749999999999,-0.0569624999999999,9.40585,-0.7963874999999999,5.417325000000001,0.3684,0.7376125,0.0097125,0.51525,0.0023624999999999,0.27525,0.004,0.3954999999999999,9.7494375,0.0
Run_or_walk_information_acceleration_x,88588.0,0.3998625,0.4399499999999999,-52.79725,51.24575,-0.7379,-0.061725,9.4459875,-0.8113125000000001,5.371825,0.3692,0.7380249999999999,0.0125875,0.5118499999999999,0.0011875,0.2753125,0.0049,0.3956125,9.7822,0.0
Run_or_walk_information_acceleration_x,88588.0,0.3498125,0.4228125,-52.972375,55.162375,-0.7313875,-0.0579625,9.4138125,-0.8160999999999999,5.4077875,0.3682499999999999,0.737025,0.0108,0.5116499999999999,0.00145,0.273525,0.004325,0.393275,9.8066875,0.0
Run_or_walk_information_acceleration_x,88588.0,0.2995375,0.4076249999999999,-52.84275,54.43100000000001,-0.7483625,-0.0595875,9.4283125,-0.8183125000000001,5.390525,0.3683625,0.73675,0.0105375,0.51165,0.0023625,0.273425,0.0036249999999999,0.39315,9.8308125,0.0
Run_or_walk_information_acceleration_x,88588.0,0.250075,0.3944875,-52.972375,52.82675,-0.7392000000000001,-0.05835,9.4193375,-0.8130125000000001,5.398300000000001,0.3687375,0.7376499999999999,0.010525,0.5115,0.00145,0.2750875,0.004125,0.3952375,9.8538375,0.0
Run_or_walk_information_acceleration_x,88588.0,0.1992125,0.3821,-53.193125,54.245875000000005,-0.7394249999999999,-0.058275,9.4221875,-0.817125,5.4051,0.3688625,0.7377625,0.0107,0.5113125,0.002075,0.274575,0.00315,0.394625,9.8738375,0.0
Run_or_walk_information_acceleration_x,88588.0,0.15005,0.3712999999999999,-53.505,55.162375,-0.7420125,-0.061775,9.432725,-0.8113124999999999,5.3808750000000005,0.3689375,0.7374125,0.0098375,0.5122749999999999,0.00165,0.2734375,0.0034375,0.393175,9.8916125,0.0
Run_or_walk_information_acceleration_x,88588.0,0.099925,0.3604374999999999,-53.0635,56.03300000000001,-0.730525,-0.0595,9.4127,-0.8103374999999999,5.412425000000001,0.3685374999999999,0.7372000000000001,0.009725,0.512775,0.0018375,0.273825,0.00315,0.3936874999999999,9.907075,0.0
Run_or_walk_information_acceleration_x,88588.0,0.05015,0.3512875,-53.505,55.16237500000001,-0.7342125,-0.058675,9.421225000000002,-0.8118500000000001,5.39405,0.36865,0.7374625,0.0101375,0.5124875,0.001625,0.2748624999999999,0.003425,0.3950249999999999,9.9230875,0.0
shuttle_A1,58000.0,0.499375,0.0024375,27.0,123.375,48.2389,45.0,12.2626125,2.1899125,6.5545125,8.0,17.0,0.0041874999999999,0.7570625,0.005175,0.5124875,0.0062,0.649775,2.9340625,0.0205125
shuttle_A1,58000.0,0.451775,0.00225,29.25,124.875,48.22425000000001,45.0,12.225925,2.1820500000000003,6.51835,8.0,17.0,0.005,0.756925,0.0044625,0.51265,0.0052375,0.6502125000000001,2.9339,0.019475
shuttle_A1,58000.0,0.398075,0.0020875,28.125,124.5,48.2346625,45.0,12.226625,2.176,6.4824,8.0,17.0,0.0034625,0.7569250000000001,0.00215,0.511625,0.001825,0.64885,2.936825,0.0193624999999999
shuttle_A1,58000.0,0.3512249999999999,0.001925,27.0,125.25,48.2500375,45.125,12.244075,2.1793499999999995,6.5069625,8.125,16.875,0.0042375,0.75575,0.003025,0.509825,0.0035625,0.6464375000000001,2.9363999999999995,0.0194874999999999
shuttle_A1,58000.0,0.3003499999999999,0.001825,27.0,125.625,48.247487500000005,45.0,12.263825,2.1762750000000004,6.460325,8.0,17.0,0.0045,0.75735,0.002525,0.5115625,0.0024749999999999,0.6484500000000001,2.9379875,0.0183625
shuttle_A1,58000.0,0.249475,0.0017,28.125,124.125,48.2404125,45.0,12.245175,2.179875,6.498075,8.0,17.0,0.0025875,0.7570875,0.003925,0.5112875,0.0042875,0.6484125,2.935975,0.018625
shuttle_A1,58000.0,0.20035,0.0016,27.0,124.875,48.225575,45.0,12.239325,2.1789875,6.490149999999999,8.0,17.0,0.0035875,0.7566499999999999,0.003925,0.5114875,0.0041625,0.64865,2.9364,0.0184375
shuttle_A1,58000.0,0.1501624999999999,0.0014999999999999,27.0,126.0,48.231375,45.0,12.2351375,2.1826875,6.5258875,8.0,17.0,0.0023375,0.756625,0.004325,0.5112125000000001,0.0046999999999999,0.6481625000000001,2.9362250000000003,0.018
shuttle_A1,58000.0,0.1001249999999999,0.001425,27.0,125.625,48.23202500000001,45.0,12.2378625,2.180025,6.505199999999999,8.0,17.0,0.0026375,0.7569124999999999,0.0035875,0.5110125,0.0037125,0.64795,2.9356875,0.0179375
shuttle_A1,58000.0,0.0499999999999999,0.0014,27.0,126.0,48.237125,45.0,12.2348375,2.18015,6.50445,8.0,17.0,0.0015125,0.7569374999999999,0.0035375,0.5112000000000001,0.0036999999999999,0.648275,2.9373875000000003,0.0175625
shuttle_A9,58000.0,0.5007375,0.0024749999999999,-337.25,246.25,13.9097,2.0,25.6366125,2.1752125,8.9790375,2.0,14.0,0.01325,0.8753000000000001,0.0021249999999999,0.6013624999999999,0.0023875,0.72175,2.5225125000000004,0.0198875
shuttle_A9,58000.0,0.4501874999999999,0.0022875,-319.75,263.0,13.914762500000002,2.0,25.572475000000004,2.280025,8.086812499999999,2.0,14.0,0.012475,0.875725,0.0022875,0.6010750000000001,0.00275,0.7219,2.524025,0.0191875
shuttle_A9,58000.0,0.4005374999999999,0.0021,-337.25,254.75,13.9084625,2.0,25.528475,2.26625,8.1668125,2.0,14.0,0.0162625,0.8740125000000001,0.002425,0.6003125,0.0032375,0.7209375,2.5241,0.0188249999999999
shuttle_A9,58000.0,0.3502,0.0019875,-356.0,260.5,13.94645,2.0,25.65115,2.2113625,8.851312499999999,2.0,14.0,0.0086375,0.8759375,0.0017375,0.601575,0.0020875,0.7220749999999999,2.5253625,0.01825
shuttle_A9,58000.0,0.3003375,0.001825,-356.0,255.0,13.946712500000002,2.0,25.6614,2.2351,8.6062625,2.0,14.0,0.01075,0.8753749999999999,0.0019124999999999,0.6010875,0.0020375,0.7217000000000001,2.5244625000000003,0.0184375
shuttle_A9,58000.0,0.2497249999999999,0.0017125,-348.75,257.25,13.8970625,2.0,25.564875,2.2494125,8.3906,2.0,14.0,0.0096249999999999,0.8749125000000001,0.0027124999999999,0.601225,0.0030125,0.7217374999999999,2.522525,0.0180125
shuttle_A9,58000.0,0.199725,0.0016,-348.75,257.75,13.9434875,2.0,25.6237875,2.2541,8.2721125,2.0,14.0,0.0077125,0.8755499999999999,0.0013124999999999,0.6013875,0.0012625,0.7219250000000001,2.5238375000000004,0.0181875
shuttle_A9,58000.0,0.1487375,0.0015125,-356.0,260.5,13.9145875,2.0,25.603775,2.2674625,8.2473875,2.0,14.0,0.0069,0.8752125000000001,0.001625,0.6006250000000001,0.0014375,0.7210375,2.52135,0.0177625
shuttle_A9,58000.0,0.0996375,0.0014874999999999,-356.0,263.25,13.92705,2.0,25.613225,2.2430875,8.38515,2.0,14.0,0.0097125,0.8753124999999999,0.0013875,0.6012,0.00145,0.7218000000000001,2.5236375000000004,0.0174125
shuttle_A9,58000.0,0.0499625,0.0014,-356.0,266.0,13.9259,2.0,25.6168875,2.2322375,8.5684875,2.0,14.0,0.0088,0.8752875,0.0014625,0.601275,0.0015249999999999,0.7218249999999999,2.52405,0.01725
shuttle_A7,58000.0,0.499225,0.0027625,-42.125,100.875,37.06405,39.0,13.1203625,-0.373375,1.62,5.0,10.625,0.0056875,0.7579250000000001,0.002925,0.5112625,0.0040875,0.648225,3.6280875,0.0158375
shuttle_A7,58000.0,0.449225,0.0024499999999999,-38.875,89.875,37.1023125,39.0,13.0994875,-0.358325,1.5796750000000002,5.0,10.5,0.0079375,0.7563124999999999,0.0043625,0.51185,0.00615,0.6489750000000001,3.629625,0.016475
shuttle_A7,58000.0,0.4005,0.002325,-45.5,104.75,37.090175,39.0,13.123475,-0.3698999999999999,1.636175,5.0,10.75,0.00425,0.7570875000000001,0.0019625,0.511525,0.0026999999999999,0.6485375,3.6295125000000006,0.0155625
shuttle_A7,58000.0,0.349475,0.00215,-41.0,104.625,37.087425,39.0,13.1057125,-0.3694375,1.6148250000000002,5.0,10.25,0.0034625,0.7567375000000001,0.002025,0.510975,0.00285,0.64795,3.6295375,0.0154
shuttle_A7,58000.0,0.2994624999999999,0.0020375,-46.75,101.0,37.0728875,39.0,13.1054125,-0.3712625,1.6235874999999995,5.0,10.625,0.005725,0.7573749999999999,0.0022125,0.5115375,0.0031125,0.6485,3.629162500000001,0.014525
shuttle_A7,58000.0,0.2501375,0.0019,-46.75,101.125,37.094575,39.0,13.110162499999998,-0.37145,1.628825,5.0,10.25,0.004025,0.7569875,0.0029249999999999,0.511175,0.0041375,0.6482,3.629725,0.0146875
shuttle_A7,58000.0,0.19905,0.0017749999999999,-46.125,101.125,37.08355,39.0,13.114375,-0.3665625,1.6048875000000002,5.0,10.625,0.0025875,0.7574,0.0032624999999999,0.5123624999999999,0.0046,0.6494875000000001,3.629825,0.0148
shuttle_A7,58000.0,0.1498625,0.0017,-46.125,104.875,37.112975,39.0,13.107975,-0.3660625,1.6176625,5.0,10.375,0.0021625,0.7561000000000001,0.0024999999999999,0.510575,0.0034875,0.6474125000000001,3.629425,0.0141
shuttle_A7,58000.0,0.10005,0.0016,-47.375,104.875,37.09575,39.0,13.1129875,-0.36935,1.619125,5.0,10.375,0.0033,0.7570125,0.0028874999999999,0.511175,0.0040375,0.6481625,3.6301,0.0141375
shuttle_A7,58000.0,0.0499374999999999,0.00155,-48.0,105.0,37.0879375,39.0,13.1109,-0.369025,1.622375,5.0,10.75,0.0020499999999999,0.7571,0.0026875,0.51135,0.00375,0.6484249999999999,3.6300625,0.0138125
shuttle_A2,58000.0,0.4995375,0.00485,-4692.125,4310.5,-0.2198,0.0,73.6886125,-4.2628625,2829.3359875,0.0,0.0,0.0005124999999999,0.0639,0.001675,0.0558624999999999,0.0018625,0.07255,1.5919875,0.0050624999999999
shuttle_A2,58000.0,0.4506125,0.0047249999999999,-4642.0,4950.875,0.1399374999999999,0.0,78.20348750000001,5.3359375,2698.3459,0.0,0.0,0.0004625,0.0753625,0.003175,0.05465,0.0035875,0.0698625,1.5911375,0.0044875
